clientID,RiskAversion
user-0000000000000540,5.707777777777778
user-0000000000000550,4.066445783132534
user-0000000000000552,5.021124780316356
user-0000000000000553,6.5453024911032
user-0000000000000554,5.648623265741744
user-0000000000000557,3.3471831765357
user-0000000000000560,3.9215178571428573
user-0000000000000561,6.658645161290328
user-0000000000000563,3.9391489361702123
user-0000000000000565,5.707777777777778
user-0000000000000570,5.648623265741744
user-0000000000000573,4.066445783132534
user-0000000000000579,6.021186868686868
user-0000000000000585,5.021124780316356
user-0000000000000588,4.996552675124097
user-0000000000000602,6.5453024911032
user-0000000000000612,6.3045744680851055
user-0000000000000616,6.658645161290328
user-0000000000000624,6.021186868686868
user-0000000000000628,3.3471831765357
user-0000000000000631,4.996552675124097
user-0000000000000632,5.9586296296296295
user-0000000000000633,3.581538461538463
user-0000000000000640,3.3471831765357
user-0000000000000648,3.581538461538463
user-0000000000000657,4.996552675124097
user-0000000000000658,6.658645161290328
user-0000000000000662,6.658645161290328
user-0000000000000667,6.658645161290328
user-0000000000000670,6.5453024911032
user-0000000000000671,5.526836492890995
user-0000000000000673,3.3471831765357
user-0000000000000679,3.3471831765357
user-0000000000000680,4.066445783132534
user-0000000000000684,3.3471831765357
user-0000000000000691,4.996552675124097
user-0000000000000695,5.648623265741744
user-0000000000000696,5.328674242424223
user-0000000000000697,3.3471831765357
user-0000000000000700,5.233333333333334
user-0000000000000705,6.050576923076923
user-0000000000000715,3.3471831765357
user-0000000000000716,5.459142857142855
user-0000000000000718,6.050576923076923
user-0000000000000724,6.658645161290328
user-0000000000000725,5.4875510204081674
user-0000000000000726,5.526836492890995
user-0000000000000727,4.087642857142859
user-0000000000000728,3.3471831765357
user-0000000000000738,5.648623265741744
user-0000000000000746,3.3471831765357
user-0000000000000756,5.9586296296296295
user-0000000000000757,5.707777777777778
user-0000000000000760,3.9391489361702123
user-0000000000000766,3.581538461538463
user-0000000000000776,5.977564575645758
user-0000000000000781,4.087642857142859
user-0000000000000783,5.021124780316356
user-0000000000000786,5.526836492890995
user-0000000000000787,4.237977528089893
user-0000000000000789,5.648623265741744
user-0000000000000792,5.4875510204081674
user-0000000000000793,5.075349794238683
user-0000000000000801,5.648623265741744
user-0000000000000805,5.648623265741744
user-0000000000000809,3.9215178571428573
user-0000000000000810,5.328674242424223
user-0000000000000811,5.648623265741744
user-0000000000000813,5.898055555555556
user-0000000000000816,5.648623265741744
user-0000000000000822,4.996552675124097
user-0000000000000824,6.5453024911032
user-0000000000000828,3.3471831765357
user-0000000000000831,5.021124780316356
user-0000000000000838,5.648623265741744
user-0000000000000839,3.3471831765357
user-0000000000000840,5.021124780316356
user-0000000000000843,5.9586296296296295
user-0000000000000844,5.4875510204081674
user-0000000000000845,3.758666666666667
user-0000000000000847,3.3471831765357
user-0000000000000850,6.658645161290328
user-0000000000000852,4.066445783132534
user-0000000000000855,5.9586296296296295
user-0000000000000856,4.996552675124097
user-0000000000000869,5.328674242424223
user-0000000000000876,4.237977528089893
user-0000000000000877,5.233333333333334
user-0000000000000885,5.9586296296296295
user-0000000000000886,6.050576923076923
user-0000000000000889,5.021124780316356
user-0000000000000892,3.3471831765357
user-0000000000000894,5.328674242424223
user-0000000000000897,4.996552675124097
user-0000000000000899,5.328674242424223
user-0000000000000902,5.328674242424223
user-0000000000000922,4.996552675124097
user-0000000000000927,6.021186868686868
user-0000000000000930,4.996552675124097
user-0000000000000931,3.6885714285714286
user-0000000000000938,5.165287958115185
user-0000000000000940,5.021124780316356
user-0000000000000943,3.3471831765357
user-0000000000000945,4.996552675124097
user-0000000000000948,3.7434965034965013
user-0000000000000949,5.526836492890995
user-0000000000000954,5.328674242424223
user-0000000000000961,5.526836492890995
user-0000000000000965,6.2823478260869505
user-0000000000000967,6.658645161290328
user-0000000000000968,5.977564575645758
user-0000000000000975,5.648623265741744
user-0000000000000978,5.328674242424223
user-0000000000000979,5.328674242424223
user-0000000000000986,3.3471831765357
user-0000000000000994,4.237977528089893
user-0000000000000999,5.4875510204081674
user-0000000000000004,4.996552675124097
user-0000000000000009,3.3471831765357
user-0000000000000014,4.996552675124097
user-0000000000000018,3.3471831765357
user-0000000000000020,4.996552675124097
user-0000000000000027,4.066445783132534
user-0000000000000033,5.526836492890995
user-0000000000000038,5.648623265741744
user-0000000000000039,5.977564575645758
user-0000000000000048,6.658645161290328
user-0000000000000050,5.648623265741744
user-0000000000000051,4.996552675124097
user-0000000000000056,5.9586296296296295
user-0000000000000057,4.550232558139533
user-0000000000000060,3.3471831765357
user-0000000000000061,4.996552675124097
user-0000000000000089,4.087642857142859
user-0000000000000091,5.648623265741744
user-0000000000000098,5.4875510204081674
user-0000000000000103,6.5453024911032
user-0000000000000107,4.996552675124097
user-0000000000000111,3.3471831765357
user-0000000000000115,5.328674242424223
user-0000000000000117,3.581538461538463
user-0000000000000124,5.526836492890995
user-0000000000000135,4.996552675124097
user-0000000000000140,3.581538461538463
user-0000000000000141,6.3045744680851055
user-0000000000000145,5.233333333333334
user-0000000000000148,5.233333333333334
user-0000000000000155,5.5
user-0000000000000157,3.7434965034965013
user-0000000000000158,3.3471831765357
user-0000000000000168,4.996552675124097
user-0000000000000170,6.658645161290328
user-0000000000000191,5.648623265741744
user-0000000000000201,5.648623265741744
user-0000000000000202,6.2823478260869505
user-0000000000000209,3.3471831765357
user-0000000000000215,3.758666666666667
user-0000000000000225,6.021186868686868
user-0000000000000226,3.3471831765357
user-0000000000000227,6.5453024911032
user-0000000000000229,6.658645161290328
user-0000000000000231,5.075349794238683
user-0000000000000236,3.3471831765357
user-0000000000000238,3.3471831765357
user-0000000000000241,4.996552675124097
user-0000000000000256,5.4875510204081674
user-0000000000000262,3.3471831765357
user-0000000000000268,5.075349794238683
user-0000000000000270,3.3471831765357
user-0000000000000271,3.3471831765357
user-0000000000000278,4.996552675124097
user-0000000000000283,5.526836492890995
user-0000000000000290,6.2823478260869505
user-0000000000000292,4.996552675124097
user-0000000000000293,5.526836492890995
user-0000000000000299,5.526836492890995
user-0000000000000306,3.3471831765357
user-0000000000000308,6.2823478260869505
user-0000000000000315,5.328674242424223
user-0000000000000318,5.328674242424223
user-0000000000000331,5.328674242424223
user-0000000000000333,5.9586296296296295
user-0000000000000340,5.021124780316356
user-0000000000000342,5.9586296296296295
user-0000000000000343,5.526836492890995
user-0000000000000347,5.075349794238683
user-0000000000000351,3.9215178571428573
user-0000000000000354,5.9586296296296295
user-0000000000000359,3.3471831765357
user-0000000000000365,6.658645161290328
user-0000000000000367,3.9391489361702123
user-0000000000000372,5.9586296296296295
user-0000000000000374,5.648623265741744
user-0000000000000376,5.328674242424223
user-0000000000000378,5.4875510204081674
user-0000000000000381,5.9586296296296295
user-0000000000000386,5.526836492890995
user-0000000000000392,3.3471831765357
user-0000000000000399,6.658645161290328
user-0000000000000400,5.9586296296296295
user-0000000000000403,5.165287958115185
user-0000000000000406,5.9586296296296295
user-0000000000000408,3.7434965034965013
user-0000000000000414,4.066445783132534
user-0000000000000416,6.658645161290328
user-0000000000000423,5.526836492890995
user-0000000000000424,3.9391489361702123
user-0000000000000433,3.3471831765357
user-0000000000000434,4.996552675124097
user-0000000000000441,5.648623265741744
user-0000000000000443,3.581538461538463
user-0000000000000445,3.3471831765357
user-0000000000000449,5.898055555555556
user-0000000000000457,5.021124780316356
user-0000000000000459,3.3471831765357
user-0000000000000465,5.648623265741744
user-0000000000000466,3.3471831765357
user-0000000000000473,3.7434965034965013
user-0000000000000477,6.2823478260869505
user-0000000000000479,5.328674242424223
user-0000000000000482,4.996552675124097
user-0000000000000485,6.021186868686868
user-0000000000000487,5.9586296296296295
user-0000000000000493,5.459142857142855
user-0000000000000497,5.328674242424223
user-0000000000000499,3.3471831765357
user-0000000000000505,4.066445783132534
user-0000000000000514,5.526836492890995
user-0000000000000517,6.658645161290328
user-0000000000000523,5.977564575645758
user-0000000000000532,5.9586296296296295
user-0000000000000537,6.658645161290328
user-0000000000000548,6.021186868686868
user-0000000000000555,4.550232558139533
user-0000000000000556,4.996552675124097
user-0000000000000557,6.3045744680851055
user-0000000000000568,6.2823478260869505
user-0000000000000569,5.328674242424223
user-0000000000000577,6.050576923076923
user-0000000000000579,3.3471831765357
user-0000000000000586,3.3471831765357
user-0000000000000589,5.021124780316356
user-0000000000000591,5.328674242424223
user-0000000000000595,3.3471831765357
user-0000000000000598,3.9215178571428573
user-0000000000000599,4.996552675124097
user-0000000000000606,6.5453024911032
user-0000000000000607,4.237977528089893
user-0000000000000610,3.3471831765357
user-0000000000000616,5.328674242424223
user-0000000000000617,3.3471831765357
user-0000000000000623,4.996552675124097
user-0000000000000624,3.3471831765357
user-0000000000000625,5.021124780316356
user-0000000000000627,3.3471831765357
user-0000000000000629,3.581538461538463
user-0000000000000636,5.328674242424223
user-0000000000000641,3.3471831765357
user-0000000000000643,3.7434965034965013
user-0000000000000655,5.9586296296296295
user-0000000000000660,6.5453024911032
user-0000000000000662,6.658645161290328
user-0000000000000664,3.581538461538463
user-0000000000000665,5.4875510204081674
user-0000000000000668,6.460666666666667
user-0000000000000669,5.9586296296296295
user-0000000000000676,3.3471831765357
user-0000000000000677,4.996552675124097
user-0000000000000680,5.328674242424223
user-0000000000000681,4.066445783132534
user-0000000000000684,5.165287958115185
user-0000000000000685,6.2823478260869505
user-0000000000000687,4.550232558139533
user-0000000000000688,5.977564575645758
user-0000000000000689,6.050576923076923
user-0000000000000694,5.526836492890995
user-0000000000000695,4.550232558139533
user-0000000000000699,3.3471831765357
user-0000000000000702,5.021124780316356
user-0000000000000709,5.898055555555556
user-0000000000000710,3.3471831765357
user-0000000000000712,3.3471831765357
user-0000000000000714,5.9586296296296295
user-0000000000000716,5.9586296296296295
user-0000000000000719,3.758666666666667
user-0000000000000721,5.977564575645758
user-0000000000000733,5.526836492890995
user-0000000000000741,5.526836492890995
user-0000000000000748,6.658645161290328
user-0000000000000751,5.021124780316356
user-0000000000000754,6.2823478260869505
user-0000000000000767,5.233333333333334
user-0000000000000768,5.021124780316356
user-0000000000000785,5.9586296296296295
user-0000000000000787,6.2823478260869505
user-0000000000000793,5.898055555555556
user-0000000000000796,5.9586296296296295
user-0000000000000803,5.898055555555556
user-0000000000000821,5.328674242424223
user-0000000000000824,5.9868085106383
user-0000000000000827,6.2823478260869505
user-0000000000000830,5.9586296296296295
user-0000000000000844,5.526836492890995
user-0000000000000849,5.328674242424223
user-0000000000000854,5.328674242424223
user-0000000000000856,5.977564575645758
user-0000000000000857,5.021124780316356
user-0000000000000864,5.9586296296296295
user-0000000000000865,3.3471831765357
user-0000000000000866,5.648623265741744
user-0000000000000872,5.328674242424223
user-0000000000000878,5.328674242424223
user-0000000000000879,4.087642857142859
user-0000000000000887,3.3471831765357
user-0000000000000890,6.050576923076923
user-0000000000000893,5.328674242424223
user-0000000000000897,5.648623265741744
user-0000000000000899,6.021186868686868
user-0000000000000905,3.3471831765357
user-0000000000000909,4.996552675124097
user-0000000000000910,6.3045744680851055
user-0000000000000912,5.021124780316356
user-0000000000000918,3.3471831765357
user-0000000000000924,5.9586296296296295
user-0000000000000926,6.658645161290328
user-0000000000000927,5.9586296296296295
user-0000000000000939,4.996552675124097
user-0000000000000940,4.996552675124097
user-0000000000000944,3.3471831765357
user-0000000000000946,6.3045744680851055
user-0000000000000955,3.3471831765357
user-0000000000000957,5.4875510204081674
user-0000000000000969,4.066445783132534
user-0000000000000974,6.658645161290328
user-0000000000000975,5.328674242424223
user-0000000000000976,3.3471831765357
user-0000000000000984,4.996552675124097
user-0000000000000988,3.3471831765357
user-0000000000000991,3.3471831765357
user-0000000000000996,3.3471831765357
user-0000000000000006,3.3471831765357
user-0000000000000008,5.977564575645758
user-0000000000000013,4.996552675124097
user-0000000000000014,5.648623265741744
user-0000000000000017,6.2823478260869505
user-0000000000000018,5.526836492890995
user-0000000000000019,5.526836492890995
user-0000000000000021,5.648623265741744
user-0000000000000026,5.021124780316356
user-0000000000000030,4.066445783132534
user-0000000000000036,5.526836492890995
user-0000000000000040,5.526836492890995
user-0000000000000044,3.3471831765357
user-0000000000000054,3.3471831765357
user-0000000000000058,5.9868085106383
user-0000000000000059,4.996552675124097
user-0000000000000060,6.021186868686868
user-0000000000000061,5.648623265741744
user-0000000000000063,3.3471831765357
user-0000000000000067,5.526836492890995
user-0000000000000068,5.328674242424223
user-0000000000000069,5.648623265741744
user-0000000000000070,6.658645161290328
user-0000000000000079,6.2823478260869505
user-0000000000000080,4.996552675124097
user-0000000000000086,3.7434965034965013
user-0000000000000092,5.526836492890995
user-0000000000000097,6.658645161290328
user-0000000000000109,5.648623265741744
user-0000000000000110,5.9586296296296295
user-0000000000000115,5.328674242424223
user-0000000000000122,5.328674242424223
user-0000000000000135,6.2823478260869505
user-0000000000000139,5.328674242424223
user-0000000000000146,3.9391489361702123
user-0000000000000149,5.075349794238683
user-0000000000000164,6.2823478260869505
user-0000000000000165,5.328674242424223
user-0000000000000169,3.3471831765357
user-0000000000000172,4.996552675124097
user-0000000000000174,4.996552675124097
user-0000000000000179,5.526836492890995
user-0000000000000190,6.2823478260869505
user-0000000000000192,5.648623265741744
user-0000000000000194,6.658645161290328
user-0000000000000204,4.996552675124097
user-0000000000000208,6.658645161290328
user-0000000000000210,6.021186868686868
user-0000000000000218,4.996552675124097
user-0000000000000219,4.066445783132534
user-0000000000000222,5.4875510204081674
user-0000000000000227,4.066445783132534
user-0000000000000231,3.3471831765357
user-0000000000000235,5.328674242424223
user-0000000000000239,5.021124780316356
user-0000000000000243,4.066445783132534
user-0000000000000246,4.996552675124097
user-0000000000000249,5.526836492890995
user-0000000000000250,5.328674242424223
user-0000000000000253,5.328674242424223
user-0000000000000255,6.5453024911032
user-0000000000000262,3.3471831765357
user-0000000000000271,4.237977528089893
user-0000000000000274,3.3471831765357
user-0000000000000283,6.021186868686868
user-0000000000000293,4.066445783132534
user-0000000000000297,6.5453024911032
user-0000000000000298,5.328674242424223
user-0000000000000300,5.9586296296296295
user-0000000000000304,3.3471831765357
user-0000000000000305,6.2823478260869505
user-0000000000000313,5.526836492890995
user-0000000000000320,6.050576923076923
user-0000000000000322,3.581538461538463
user-0000000000000349,4.550232558139533
user-0000000000000350,6.050576923076923
user-0000000000000365,5.9586296296296295
user-0000000000000366,5.648623265741744
user-0000000000000367,5.9586296296296295
user-0000000000000369,3.3471831765357
user-0000000000000372,5.165287958115185
user-0000000000000375,6.021186868686868
user-0000000000000380,4.066445783132534
user-0000000000000383,5.648623265741744
user-0000000000000385,5.9586296296296295
user-0000000000000387,3.3471831765357
user-0000000000000397,5.4875510204081674
user-0000000000000398,5.9586296296296295
user-0000000000000402,6.2823478260869505
user-0000000000000403,5.328674242424223
user-0000000000000404,6.658645161290328
user-0000000000000411,5.707777777777778
user-0000000000000417,3.3471831765357
user-0000000000000421,5.707777777777778
user-0000000000000422,6.2823478260869505
user-0000000000000427,4.996552675124097
user-0000000000000429,6.658645161290328
user-0000000000000430,5.165287958115185
user-0000000000000434,6.3045744680851055
user-0000000000000438,5.328674242424223
user-0000000000000440,4.996552675124097
user-0000000000000443,5.233333333333334
user-0000000000000447,3.581538461538463
user-0000000000000448,3.3471831765357
user-0000000000000449,5.526836492890995
user-0000000000000450,5.328674242424223
user-0000000000000454,5.526836492890995
